id	text	audio_url	translate_id	translate_text
984512	May I ask how old you are?	http://www.manythings.org/tatoeba	8993776	Tôi có thể hỏi là bạn bao nhiêu tuổi không?
991683	It was awesome to meet you in real life!	NULL	4950216	Thật là tuyệt vời khi gặp được anh ở ngoài đời!
992006	Poverty is the root of all evil.	http://www.manythings.org/tatoeba	8875215	Bần cùng sinh đạo tặc.
992201	I am not a rhinoceros, I am not a tiger, but I am led into this barren wild...	NULL	5772411	Tôi không phải là tê giác, tôi không phải hổ, nhưng có gì đó thôi thúc tôi đến với thiên nhiên khô cằn này.
995246	It's going to rain soon.	http://www.manythings.org/tatoeba	9013948	Chắc có lẽ trời sắp mưa rồi.
996973	No, I really don't like it that much.	NULL	10222611	Không không, thật ra tôi cũng không thích nó đến thế đâu.
997870	I hope your wishes will come true.	http://www.manythings.org/tatoeba	5763089	Hy vọng những mong ước của bạn sẽ thành sự thật.
998961	She asked us several questions.	http://www.manythings.org/tatoeba	8974894	Cô ấy đã hỏi chúng tôi một vài câu hỏi.
998984	Is this made out of wood or metal?	http://www.manythings.org/tatoeba	9012112	Cái này là làm từ gỗ hay là làm từ sắt?
999513	All I have is books.	http://www.manythings.org/tatoeba	1542204	Tất cả những gì tôi có là sách vở.
1001737	Some people seem to complain about everything.	NULL	5767666	Vài người có thói quen phàn nàn về mọi việc.
1007953	What did you buy your boyfriend?	http://www.manythings.org/tatoeba	9005922	Bạn đã mua gì cho bạn trai bạn vậy?
1008009	Is there somebody sitting in this seat here?	NULL	4178272	Có ai ngồi ở chỗ này không?
1008908	By the way, do you think there's anything after death?	NULL	9253454	Nhân tiện, mày có nghĩ chết là hết không?
1009210	She couldn't hold back her laughter.	NULL	3228454	Cô ấy không thể nhịn được cười.
1009224	Thai is an interesting language.	NULL	8884452	Tiếng Thái là một ngôn ngữ thú vị.
1009353	Is that a recent photo?	NULL	3481931	Nó có phải là tấm hình mới chụp không?
1010137	That happened three days ago.	http://www.manythings.org/tatoeba	1543766	Điều đó xảy ra vào ba ngày trước.
1012610	He was sitting and reading a book.	NULL	3543980	Nó đang ngồi và đang đọc sách.
1016593	I stopped smoking completely 3 months ago.	NULL	8948944	Tôi đã cai thuốc lá hoàn toàn từ ba tháng trước.
1020963	Valencia is famous for its unusual architecture.	NULL	1542995	Valencia nỗi tiếng về những công trình kiến trúc khác thường của nó.
1023745	Why do you think Tom was crying?	http://www.manythings.org/tatoeba	3304623	Tại sao bạn nghĩ Tom đang khóc?
1023746	Why do you think Tom prefers living in the country?	http://www.manythings.org/tatoeba	1510633	Tại sao bạn nghĩ Tom thích sống ở vùng đồng quê ?
1023925	Tom was well prepared for the exam.	http://www.manythings.org/tatoeba	8993838	Tom đã chuẩn bị đầy đủ cho kỳ thi.
1023987	Tom was executed.	http://www.manythings.org/tatoeba	9012221	Tom đã bị tử hình.
1024061	Tom tries to avoid traveling by air.	http://www.manythings.org/tatoeba	5150286	Tom cố tránh di chuyển bằng đường hàng không.
1024143	Tom spent a lot of time trying to learn how to play the French horn.	http://www.manythings.org/tatoeba	5158987	Tom dành nhiều thời gian cố gắng để học cách chơi tù và của người Pháp.
1024159	Tom showed up at about 2:30.	http://www.manythings.org/tatoeba	8959219	Tom xuất hiện vào khoảng 2 giờ rưỡi.
1024207	Tom says that he's tired.	http://www.manythings.org/tatoeba	3460396	Tom nói rằng anh ta đã mệt.
1024336	Tom poured cold water over himself to wake himself up.	http://www.manythings.org/tatoeba	9013917	Tom đã dội nước vào người để tỉnh ngủ.
1024366	Tom only eats organic food.	http://www.manythings.org/tatoeba	1543757	Tom chỉ ăn thực phẩm hữu cơ.
1024463	Tom may borrow my car any afternoon next week.	http://www.manythings.org/tatoeba	5172010	Tom có thể mượn xe của tôi bất cứ buổi chiều nào vào tuần tới.
1024533	Tom looks funny wearing those shoes.	http://www.manythings.org/tatoeba	3460385	Tom đi đôi giày đó trông thật buồn cười.
1024559	Tom lived here three years ago.	http://www.manythings.org/tatoeba	4604727	Tom từng sống ở đây 3 năm về trước.
1024616	Tom knows some French.	http://www.manythings.org/tatoeba	8999780	Tom biết một ít tiếng Pháp.
1024798	Tom is too young to travel alone.	http://www.manythings.org/tatoeba	5159970	Tom quá trẻ để du lịch một mình.
1024834	Tom is the kind of man I like.	NULL	1541843	Tom là mẫu đàn ông tôi thích.
1024944	Tom is never on time.	http://www.manythings.org/tatoeba	8839835	Tom chẳng bao giờ đúng giờ cả.
1025044	Tom is facing a few serious problems.	http://www.manythings.org/tatoeba	10278654	Tom đang phải đối mặt với một số vấn đề nghiêm trọng.
1025060	Tom is deaf in one ear.	http://www.manythings.org/tatoeba	9685661	Tom không nghe được một bên tai.
1025069	Tom is by far the best singer performing at this club.	http://www.manythings.org/tatoeba	9431849	Trong câu lạc bộ này thì Tom là ca sỹ xuất chúng nhất.
1025138	Tom is a very busy person.	http://www.manythings.org/tatoeba	1570318	Tom là một người rất bận rộn.
1025142	Tom is a truck driver.	http://www.manythings.org/tatoeba	1542926	Tom là tài xế xa tải.
1025160	Tom is a new student.	http://www.manythings.org/tatoeba	4789657	Tom là sinh viên mới.
1025199	Tom is a bit busy, so he can't help you today.	http://www.manythings.org/tatoeba	4165006	Tom bận một chút, cho nên anh ấy không thể giúp bạn hôm nay.
1025215	Tom hurt his knee when he fell down.	http://www.manythings.org/tatoeba	1550433	Tom đã bị thương ở đầu gối khi nó té xuống.
1025306	Tom has the right to vote.	http://www.manythings.org/tatoeba	1573877	Tom có quyền bầu cử.
1025355	Tom has many friends living in Boston.	http://www.manythings.org/tatoeba	9734485	Tom có nhiều bạn ở Boston.
1025457	Tom has a son who is a dentist.	http://www.manythings.org/tatoeba	9051465	Tom có một người con trai làm nghề nha sĩ.
1025631	Tom grabbed a hold of the rope.	http://www.manythings.org/tatoeba	8978164	Tom nắm chắc sợi dây.
1025638	Tom got to Boston yesterday.	http://www.manythings.org/tatoeba	3537908	Tom đã đi Boston hôm qua rồi.
1025668	Tom goes to work every day but Sunday.	http://www.manythings.org/tatoeba	9014758	Ngoài Chủ Nhật ra thì ngày nào Tom cũng đi làm.
1025686	Tom gets up early in the morning.	http://www.manythings.org/tatoeba	5146454	Tom thức dậy sớm vào buổi sáng.
1025824	Tom failed to keep his promise.	http://www.manythings.org/tatoeba	1585627	Tom đã không giữ lời hứa.
1025851	Tom eats like a pig.	http://www.manythings.org/tatoeba	9010615	Tom ăn như lợn vậy.
1025868	Tom dropped out of high school.	http://www.manythings.org/tatoeba	9419017	Tom bỏ học cấp 3.
1025960	Tom doesn't seem to be very tired.	http://www.manythings.org/tatoeba	9847394	Tom trông không có vẻ mệt đến thế.
1026087	Tom doesn't know what time it is.	http://www.manythings.org/tatoeba	3680933	Tom không biết bây giờ là mấy giờ.
1026112	Tom doesn't know how to play golf.	http://www.manythings.org/tatoeba	1542123	Tom không biết chơi gôn.
1026153	Tom doesn't have any plans for tomorrow.	http://www.manythings.org/tatoeba	9071106	Ngày mai Tom không có kế hoạch gì.
1026196	Tom doesn't eat meat.	http://www.manythings.org/tatoeba	5142840	Tom không ăn thịt.
1026241	Tom died when he was 97.	http://www.manythings.org/tatoeba	9018821	Tom đã qua đời vào năm 97 tuổi.
1026347	Tom didn't know what to do with the leftover food.	http://www.manythings.org/tatoeba	6486445	Tom đã không biết làm gì với đống thức ăn thừa.
1026380	Tom didn't have time to finish his report.	http://www.manythings.org/tatoeba	4789652	Tom đã không có đủ thời gian để hoàn thành bản báo cáo.
1026454	Tom did what he had to do.	http://www.manythings.org/tatoeba	1542942	Tom làm những gì anh ta phải làm.
1026468	Tom did it very carefully.	http://www.manythings.org/tatoeba	8990265	Tom đã làm việc đó vô cùng cẩn thận.
1026556	Tom couldn't sleep last night.	http://www.manythings.org/tatoeba	5158973	Tôm không thể ngủ tối qua.
1026615	Tom couldn't control his anger.	http://www.manythings.org/tatoeba	3708358	Tom không thể kiểm soát được cơn giận của cậu ta.
1026648	Tom concentrated on his work.	http://www.manythings.org/tatoeba	3708362	Tom tập trung vào công việc.
1026651	Tom complained that the soup was not hot enough.	http://www.manythings.org/tatoeba	3839330	Tom phàn nàn rằng món súp không đủ nóng.
1026781	Tom can't find his bag.	http://www.manythings.org/tatoeba	5158843	Tom không thể tìm thấy túi của anh ấy.
1026896	Tom came to ask us to help him.	http://www.manythings.org/tatoeba	6244499	Tom tới nhờ bọn mình giúp.
1026897	Tom came to ask us for our help.	http://www.manythings.org/tatoeba	1551992	Tom đã đến nhờ chúng tôi giúp đỡ.
1027030	Tom becomes nervous whenever he has to speak in public.	http://www.manythings.org/tatoeba	1547587	Tom bối rối mỗi khi nó nói chuyện trước công chúng.
1027060	Tom ate part of the ham, and then put the rest into the refrigerator.	http://www.manythings.org/tatoeba	5772413	Tom ăn một phần giăm bông, rồi cắt phần còn lại vào tủ lạnh.
1027200	Tom almost drowned.	http://www.manythings.org/tatoeba	3708365	Tom suýt (mém) bị đuối nước.
1027273	This is my friend, Tom.	http://www.manythings.org/tatoeba	3708367	Đây là bạn của tôi, Tom.
1027299	There is indisputable proof that Tom is the thief.	http://www.manythings.org/tatoeba	8833042	Có một bằng chứng không thể chối cãi chứng minh rằng Tom là kẻ trộm.
1027319	The letter was written by Tom.	http://www.manythings.org/tatoeba	5161368	Lá thư được viết bởi Tom.
1027359	Nobody knew that Tom was the person who contributed most of the money.	http://www.manythings.org/tatoeba	1547306	Không ai biết là Tom là người đóng góp nhiều tiền nhất.
1027461	I wish Tom wouldn't sing so loudly late at night.	http://www.manythings.org/tatoeba	1572625	Tôi mong sao Tom đừng hát quá to lúc đêm khuya.
1027552	I doubt that Tom would ever consider selling his antique car.	http://www.manythings.org/tatoeba	9715282	Tôi không cho là Tom sẽ tính đến việc bán cái ô tô cổ của ông ta đâu.
1027616	Even though Tom still had tears in his eyes, he began to smile.	http://www.manythings.org/tatoeba	1548772	Mặc dù mắt của Tom vẫn còn nước, nó đã bắt đầu cười.
1027637	Can you remember the time we visited Tom when he was still a teenager?	http://www.manythings.org/tatoeba	1581410	Anh có thể nhớ lần chúng ta đã thăm Tom lúc đó anh ấy vẫn còn là một thanh thiếu niên không?
1027703	Tom's dream is to travel around the world with Mary.	http://www.manythings.org/tatoeba	1563754	Mơ ước của Tom là đi du lịch vòng quanh thế giới với Mary.
1027727	Tom will never forget all the time Mary spent with him.	http://www.manythings.org/tatoeba	1563978	Tom sẽ không bao giờ quên quãng thời gian Mary ở bên anh ấy.
1027737	Tom went there to talk to Mary.	http://www.manythings.org/tatoeba	1542061	Tom đã đến đó để nói chuyện với Mary.
1027844	Tom used to enjoy being with Mary.	http://www.manythings.org/tatoeba	10257831	Tom từng rất thích ở cạnh Mary.
1027899	Tom told Mary that she shouldn't swim.	http://www.manythings.org/tatoeba	9006235	Tom nói với Mary là cô ấy không nên bơi.
1027931	Tom told Mary his phone number.	http://www.manythings.org/tatoeba	6275503	Tom cho Mary số điện thoại
